"","y","mean","fD","H","ac3","ac8","ac15","Delta","Theta","Alpha","Beta","Gamma","variance"
"8487",5,21.3370786516854,1.66296501272243,0.792375540983201,0.42115247462125,0.115983582569206,0.246922424048286,10.3532175359515,950.780979637278,1531.62357114767,6200.34239071485,7432.86039946253,1751.6145496096
"8488",1,35.9494382022472,1.38702312310925,0.976002306081323,0.759639420448203,0.494762186601005,0.351314721698686,47.1589614868507,2504.6124387716,23165.0400259987,49199.1700807443,57750.5312778535,24055.2234177617
"8489",4,12.4269662921348,1.55254102302878,0.916791972499294,0.658043381783324,0.254763347989274,0.502959969705688,15.4481982550115,399.401846358551,1045.53470355778,5352.75552200583,5152.67374881455,1806.24604837174
"8490",4,-11.9494382022472,1.71620703399941,0.51559572475609,0.304895529034236,-0.558286871680034,0.281316766541069,81.8857440394137,704.523578456406,14307.4297649967,42203.6424938286,6037.30847514229,5014.30816352441
"8491",5,-4.35393258426966,1.61890983264449,0.710086996079791,0.408695809979954,-0.104434242264882,-0.0198247681607499,13.3289871494985,245.116040808196,2335.94319132441,3885.46822169382,3039.21316102562,1030.25255506888
"8492",1,-5.57303370786517,1.87446911791614,0.587911482054088,0.702678802498443,-0.234875732508738,-0.640001124496361,46.6092064507309,8893.99937573497,114491.798218129,1375938.48815519,3118391.36044818,258264.359042722
"8493",2,-29.2808988764045,1.67807190511264,0.834757270194177,0.891438037050646,0.468384442566096,0.00389194352692424,2.02316586015727,11.94430659382,227.516448046573,3943.70364453065,10751.7447170127,1674.15793817051
"8494",5,64.0898876404494,1.70043971814109,0.846237965769134,0.400907443785775,0.223138019601541,0.289656926640463,20.0796712415538,563.155295460538,1082.46974473301,3006.98926058667,2039.20799788898,982.850631625722
"8495",5,-31.814606741573,1.46948528330122,0.870949672506924,0.559216550685905,0.207597638040839,0.423726015905858,14.5136943581724,460.71810039679,2174.59978421222,6140.22137414747,6602.62171433846,2182.70554814956
"8496",4,1.06179775280899,1.55019708256048,0.765080930261926,0.474742213206155,-0.0200569600139485,-0.0622975492759445,119.628434958717,760.005168897204,6685.92828195111,8293.91629864846,23191.3220967325,3294.78147019615
"8497",3,-32.3202247191011,1.3536369546147,1.01907900209695,0.936067799280975,0.813304677683739,0.639004007328582,5.28189368394358,39.6868229112572,276.448036613184,705.013123022135,2294.78524616394,1404.1059163334
"8498",2,23.5505617977528,1.42884329880387,0.888410146785413,0.772139584388014,0.392357273652391,0.305340508257438,13.6772455937628,131.42114962835,1379.28073394862,5228.31066201922,9513.60423550326,2431.39008442836
"8499",3,-27.3651685393258,1.5405683813627,0.951360081614583,0.882298703865757,0.474270600578915,0.0870900022737631,3.23573314357653,96.7681263589316,399.006515947035,5951.76224244325,24688.4243787446,4013.95064432172
"8500",5,-8.34269662921348,1.4594316186373,0.84195284283493,0.581384891130959,-0.0206096957708951,-0.0759839159608593,13.8983554352871,292.220233659583,500.337900140239,4992.3739577635,6750.76201940334,1034.85929664191
"8501",3,45.6179775280899,1.34792330342031,0.944522905578872,0.88526182771366,0.655607168661225,0.342104545106003,5.61656559507098,60.9767480964179,217.206558032245,508.920349073029,6946.375364552,1238.3843077509
"8502",3,-71.6123595505618,1.29956028185891,0.837996972630588,0.814969959091751,0.413254768952365,-0.0374812758192852,3.16990496710649,19.6470203227796,46.4529812995094,288.606978414693,2058.03547082574,219.470354853044
"8503",4,13.685393258427,1.55254102302878,0.710132540036737,0.514583361840318,-0.472844579000296,0.184714842004002,5.88832307268562,115.033812163494,3620.07925276369,23876.2193698767,2105.69041135068,3335.08690408176
"8504",1,22.376404494382,1.41503749927884,0.759921106622737,0.762935699843922,0.119728045548659,-0.400724622063219,121.898557864386,3113.76980015492,30606.2016138624,220231.98133592,1108272.83099914,76863.5354853044
"8505",3,-38.9157303370786,1.32192809488736,0.923349601348891,0.925715400664699,0.624434988902594,0.170596352198861,3.06018506664245,8.10259299467674,223.146582567177,2034.83444823836,27768.5984463481,2924.78946867263
"8506",5,-54.3651685393258,1.69187770463767,0.720100381647119,0.378887758458783,-0.32950694641168,0.19017109547925,12.2104406444966,352.731118493198,3665.055139219,9643.46534816198,5625.11547993212,2161.73595505618
"8507",2,24.4269662921348,1.53605290024021,0.782123685647927,0.82110711831578,0.279986243588943,0.0927903783783575,2.79910087124622,25.2666210106272,139.087792707293,2584.02220312814,4897.23109567594,989.01440995366
"8508",5,-29.0280898876404,1.65207669657969,0.671138002672141,0.335876868838997,-0.190748348716421,0.0992399987305986,14.4471476557595,359.365360177473,2412.61605886215,5103.98413485933,3869.90393913328,1063.05570367549
"8509",4,-9.43820224719101,1.54432051622381,0.81644347529384,0.468309348629795,-0.343415585708168,0.39215501045725,203.364392360514,506.584082560401,8607.47925399637,57466.1637611378,13143.1159692029,8458.66565098711
"8510",3,4.0561797752809,1.4594316186373,0.832638012561591,0.639291561759099,0.3703654793318,-0.0401706269677667,62.5727860333644,662.854773121191,6312.00422828093,5164.25653496299,31915.393123548,4157.46575255507
"8511",2,8.26404494382022,1.41503749927884,0.834952933676482,0.741387523340294,0.0385022965281739,-0.0663392712421199,2.91642037333927,28.4990292450857,155.478423883456,2405.96638044142,4344.44280793663,550.319716879325
"8512",2,75.0955056179775,1.41503749927884,0.92845489195279,0.86138066396735,0.497081064872832,0.161044679552463,6.92032557978471,1338.51632943439,16557.4574237897,82441.3246846234,495268.567247797,54248.6857423983
"8513",3,-2.85393258426966,1.55019708256048,0.744332868441002,0.645974599673505,0.158142939825635,-0.123401608715651,28.3178483840746,380.348305541704,2064.200134066,5416.42240364142,14979.1714497394,2109.53786580334
"8514",4,-7.84269662921348,1.66985139830767,0.696379497788036,0.489406877683667,-0.415741445303256,0.332128176449303,6.11871859618044,80.0436558039793,1294.87800665232,8694.2622794227,2276.8791989995,1406.05421189615
"8515",1,-9.78089887640449,1.13750352374993,0.675189462107741,0.783065964036956,0.0612343675947446,-0.381103816459053,9.14966329243246,1065.56342268383,12796.6131768384,308468.448800322,1874504.79416022,103177.595791278
"8516",2,-40.1910112359551,1,0.966051088328127,0.916413689993104,0.693936388285583,0.463657312434519,5.91164359047587,335.629852612574,6092.51767264223,27801.8732764551,142051.105044094,31932.9463594236
"8517",2,-39.1348314606742,1.29545588352617,0.864243382713713,0.891205823356992,0.580401610277226,0.303951681170235,3.17453548858741,24.5588424972398,375.197781096752,2714.95564455389,10455.9693229985,2383.89132228782
"8518",5,9.82022471910112,1.34395440121736,0.753785949816964,0.496247357866887,-0.0156970987640521,0.0247321408934054,32.4789546388619,651.090497344309,1094.36723408927,6524.27861902135,10948.4388700088,1598.54376944074
"8519",1,-63.9044943820225,1.39854937649027,0.803828304219364,0.661084579190165,-0.0352211605069743,-0.164229715537136,14.4114267251553,902.600880212839,7813.79521758408,33193.7879291925,118672.263918954,9501.44280454517
"8520",3,47.3258426966292,1.64385618977472,0.989282601040331,0.938951508711969,0.723349719105587,0.424477446005245,6.35393492953572,39.3879874897177,332.212965847983,1473.66204385275,27789.7611970444,3913.3395543706
"8521",1,-19.0337078651685,1.48542682717024,0.794268244227881,0.78432397104759,0.309149634949509,-0.176797054554055,33.0111527057034,3742.25319777679,112230.33047433,291256.130152935,1992476.82560382,168409.411286739
"8522",3,-57.7808988764045,1.53605290024021,0.998788418495911,0.916518871640016,0.6475209448059,0.409540653998882,4.16066755843517,19.966128642026,187.708910422728,1592.54624968857,11338.0362262105,1962.77093252079
"8523",2,-13.6067415730337,1.39854937649027,0.996866840607326,0.925445701371546,0.65688220598979,0.32052215272996,3.37116810481526,22.4545125335258,391.205811418432,2463.57722553571,24598.5961172763,3767.14390909668
"8524",5,16.7584269662921,1.4594316186373,0.818322777179382,0.535460723282457,0.00103318902996337,0.486734155722009,9.72933053136935,234.913084858672,3107.61667187248,9400.5332610438,2668.45617600675,2205.85656700311
"8525",1,-24.5224719101124,1.4594316186373,0.892195707586297,0.914639396946155,0.768946713177315,0.398707270099515,3.79684166957186,63.0054544505456,965.88823811675,6072.22233354377,14660.4732042784,6981.49384244271
"8526",3,5.91573033707865,1.58496250072116,0.801798055070857,0.626940342729381,0.0884439385923977,-0.153527283676125,36.5339600279249,530.064984272305,3080.15218299366,9904.64564460885,32719.0393739935,3399.71602234495
"8527",3,-77.5674157303371,1.36257007938471,0.869916610711427,0.877101665849183,0.586652027326844,0.106501374706638,1.85580564629844,21.8354297333496,94.1943045359829,232.113734583564,3385.09048328139,457.681870119977
"8528",1,14.3932584269663,1.76553474636298,0.475236910838729,0.191780180472663,-0.0137240415360828,-0.560878009447131,1104.93501684424,25626.3071362455,1771420.72532536,579053.895018735,2962952.5901013,280667.358598362
"8529",3,-74.7247191011236,1.50250034052918,0.822184714688323,0.571603235994207,0.278017395117904,0.00508185329789112,59.5250617180745,483.179483076144,3128.11829787821,4263.36824897725,17391.3881949414,2112.34752110709
"8530",4,-8.47191011235955,1.46948528330122,0.670728715062174,0.323538215296011,-0.123561611639475,0.210863888284119,5.72402741852599,305.058960392541,2192.69013302027,3703.51763964825,1720.15256572068,1028.22802005967
"8531",1,49.9157303370786,1.36923380966572,0.476133671843722,0.238802067948783,-0.23331278479805,-0.0567965415828424,240.667481681512,28582.8970025126,538940.257306878,868513.146558874,691087.271768317,175403.896813305
"8532",2,-17.1067415730337,1.86249647625006,0.846273717425387,0.629605209768455,0.0169593987664825,-0.0442502285201436,12.9002510546006,172.426851941848,1377.67955371036,3941.50602080701,14935.2062285847,1352.36707293849
"8533",5,-16.3370786516854,1.61890983264449,0.821926064521,0.605902428400314,-0.140894080593742,0.265915432108841,7.30945520835756,161.588010665918,468.77877058017,7308.59111105803,1992.99107522231,1129.81793944011
"8534",2,-80.5280898876404,1.22239242133645,0.875298501265279,0.834677137721579,0.35248241532894,0.101567221440485,3.87388914943088,32.7072146259293,1064.85967542497,2790.7665818554,16052.4531680399,2624.86078842125
"8535",3,-65.5674157303371,1.53605290024021,0.896495591791346,0.773806895611567,0.332570983851764,0.0780299100136174,31.2996154728641,584.025024769386,3724.29266571629,14603.4836374823,60579.2481318256,7104.84571192789
"8536",4,48.0786516853933,1.66296501272243,0.828956249466108,0.677462190407864,0.290812744082524,0.254791650307255,9.23306061884166,357.618292904063,1655.84964823269,5143.45714383211,17898.710072789,2298.23106709833
"8537",2,-6.07303370786517,1.58496250072116,0.76100049483636,0.691645897242251,-0.0460657163206671,0.161484088878898,14.2884308409457,196.683475806628,852.767541008257,13100.9654221392,4696.02638571901,2568.80254554688
"8538",3,15.5337078651685,1.41503749927884,0.896659616149416,0.847612608660443,0.565122786851439,0.152208977089015,3.91944055843325,28.8159886532255,260.425834298662,515.379828366245,2654.99163504827,600.860439281407
"8539",5,-9.60674157303371,1.65207669657969,0.844543941222935,0.592982436443171,0.0221556910165052,0.567546635816394,19.1795344783375,207.008216851166,1856.39505695714,10894.9620572203,4345.32180887092,2273.68628197804
"8540",5,18.7640449438202,1.27301849440642,0.902869621227503,0.756482340502262,0.489811558804063,0.38433917469521,9.81767515546681,125.450357705393,1120.92465105388,2835.47580191203,7368.30635226845,1684.67847394147
"8541",3,-4.8314606741573,1.44745897697122,0.893887269544995,0.828015930348935,0.50260494059855,0.0789533755251944,3.30375073150596,16.8462890593369,53.1750282868501,172.711706159706,1991.77717475085,198.276518758332
"8542",3,52.7808988764045,1.20645087746743,0.979156426281386,0.921201795313978,0.739515678789097,0.579158628569153,6.94251090122089,79.0765635892396,627.525368019239,3166.66728377599,6869.66298567076,3708.08166698407
"8543",4,-4.25280898876404,1.66296501272243,0.738900826749459,0.426560206316877,0.0103130142106596,-0.0785962165535844,41.3662633760077,483.435099689511,9347.52865185894,11911.672926027,19354.6723250905,3172.12216720625
"8544",2,15.9438202247191,1.1926450779424,0.934425366191102,0.878178104027185,0.564451863730382,0.330148888006685,8.35807752340739,878.500635340887,6651.76586960712,41445.39651346,173802.955760935,28424.0872214816
"8545",1,7.85955056179775,1.49185309632967,0.56374468277411,0.61222940926536,-0.356918252538786,-0.248772192350443,32.3212944366845,4794.83702555961,32723.5030275068,416656.067510718,1686121.21562782,95961.4434393449
"8546",5,-6.97752808988764,1.42884329880387,0.815927245343216,0.713221433662943,-0.00515417492735006,-0.0219894082240073,10.0468940788094,112.081798000795,529.379756207089,7479.39298370745,8372.44779851379,1539.12943566305
"8547",5,-26.8932584269663,1.70043971814109,0.782459186996871,0.555836495190482,-0.161300339610637,0.23431778751771,8.8820084935412,739.529534781149,1810.93536880096,22900.5384893874,7556.09759555316,3796.77385259951
"8548",2,-9.02247191011236,1.24100809950379,0.996561872559881,0.855674404704262,0.43275170047116,0.190384035535305,3.22493025055037,28.3388413307171,84.1486210041673,1331.90798949527,6352.88687719902,738.28197803593
"8549",5,-52.9831460674157,1.34103691783507,0.813531174468524,0.46839240867149,0.076406515760124,0.0925219592424359,8.51478724772616,104.358458703588,2203.17375903076,3068.69684856977,1271.46925323535,779.801974227131
"8550",1,-56.247191011236,1.90689059560852,0.534824965047765,0.664709830452147,-0.171650477016975,-0.712163104865644,82.19272590238,6654.64962012706,54809.7797813428,400066.850594941,1880418.42300843,113048.650415794
"8551",1,-18.5842696629213,1.75002174699165,0.651341045125916,0.630163405170062,-0.267372349975394,-0.432732849060788,6.72790935562988,375.707190948041,7168.48399754495,83637.8845809484,132364.969429046,13992.1312765822
"8552",1,29.3033707865169,1.58496250072116,0.72608371842866,0.546618500373829,0.0197037295606585,0.0629294239734233,308.389145830628,39079.4225193759,496657.28658631,966766.193151271,1021181.29977504,266628.585412302
"8553",2,-11.1123595505618,1.13750352374993,0.887286581484762,0.926992924127503,0.708772459537595,0.485341415286013,3.75265099867323,58.0025207559088,573.931576367355,6022.64656762085,4313.16095543233,6042.89125880785
"8554",1,-50.7977528089888,1.58496250072116,0.52045923203278,0.479585947654336,-0.37458381056179,-0.0471137362453164,13.5645283252303,808.112027773419,15768.8571632351,52049.8068555837,112495.286592942,10388.0153621532
"8555",1,-36.8539325842697,1.45066140900957,0.524079327126697,0.648902088208777,-0.298500235864217,-0.610957622236381,40.4276720584571,4481.96216869372,47198.0827637603,512195.664096409,1178547.30128304,92591.6508601536
"8556",5,-43.1629213483146,1.72246602447109,0.970674604688995,0.630486855562589,0.357892385569687,0.406508935758503,10.8538432541605,159.194810817619,2529.83067933499,4124.89776397192,5692.96263563286,2017.82076429886
"8557",4,-13.2303370786517,1.64769825606912,0.784082463174923,0.335936998160574,0.110982644562769,-0.0557946512355674,59.1017996768815,759.971711276774,6360.89447206151,6184.06039194859,8140.18540158901,2282.29127785184
"8558",5,19.3089887640449,1.62148837674627,0.903731619238196,0.583220984164987,0.394950470325797,0.211803513091682,8.10766460433432,306.126333935493,1244.46500813366,1167.69745399356,3688.73526572799,962.858788802133
"8559",1,-80.2078651685393,1.44057259138598,0.71738505114159,0.566842039157994,-0.171098248543626,-0.230081686342035,27.6906236420215,3199.95937754615,119852.340598979,469974.880093634,1289948.62306284,101979.962197677
"8560",2,-0.544943820224719,1.44745897697122,0.850258835557794,0.721897131863413,0.172634350246102,0.283472088732922,16.8539292214792,139.221941815416,1165.59303766198,5835.00624904756,8399.40548442616,1899.18723417762
"8561",5,47.3314606741573,1.55019708256048,0.90233767551048,0.297591931622125,0.351090808506898,0.351666733478835,132.358080664674,1053.81110640122,803.426005908888,2154.48068451842,5339.46504282367,1097.91776169618
"8562",3,-0.365168539325843,1.43295940727611,0.947003008485823,0.843921871883819,0.565460489054688,0.363948213181512,5.63569546798416,30.3329666556529,139.800762521311,421.487273544289,2298.75529462257,430.809401383863
"8563",3,19.5898876404494,1.32192809488736,0.93076292569875,0.827660431837703,0.474787606150394,0.107212264887249,5.65947584259385,92.1892784547353,531.777319333676,1589.29621779839,14156.3626358757,1502.23198755793
"8564",1,27.1123595505618,1.26303440583379,0.797927333913733,0.617539743512368,0.136226565534308,0.376987011108907,74.0264856556107,28315.2819957235,286047.29831373,1012135.04072988,949286.29069632,297669.026852028
"8565",1,29.2640449438202,1.76553474636298,0.516719594873693,0.520143318459077,-0.384958469696442,-0.329205287539361,23.9680321285219,3078.18808273357,48022.6891571533,217725.400899399,386882.060480002,35051.9920332635
"8566",2,-10.3932584269663,1.36923380966572,0.857569548452735,0.713284614492886,0.32083320553677,0.341502440307263,2.46925061773226,115.787612024293,1342.54245674825,3306.11768745621,2015.98603038527,1568.13825937917
"8567",5,-44.9101123595506,1.49476469174958,0.925250170592097,0.640209791662891,0.24640700707924,0.276156585607024,13.7239391629887,176.784219664379,1068.8940560538,3385.14544121573,6755.60983041837,1383.29130959182
"8568",2,-47.5561797752809,1.32192809488736,0.737017025105232,0.722598693603894,0.163532805421465,-0.202192343085415,6.30644942675113,154.037944668219,742.180745403619,3783.9499016671,12418.1177939056,1489.75106328953
"8569",2,8.87640449438202,1.32192809488736,0.847310797275044,0.730584370461379,0.135577608047078,0.0396118673195433,2.47680602895964,19.6424127616168,318.682919538186,1917.00962569428,2620.3374730895,523.713451406081
"8570",5,-0.0168539325842697,1.65207669657969,0.580615668633354,0.408664414258193,-0.339833970329808,0.00427159598717063,6.43085336645318,28.6855808263104,1388.54239081899,3960.68075751253,1424.91998884149,653.666381006792
"8571",1,-65.7584269662921,1.70043971814109,0.873033073461691,0.569181876633056,0.300971835935063,0.297706218388983,46.3638412791022,7486.12125055771,69461.0425663823,109387.744427994,134564.716965891,45537.9130641783
"8572",3,18.7359550561798,1.55019708256048,0.730135868577833,0.58146704625348,-0.119672112666942,0.0415482746236315,21.8661973854838,515.528068997564,3965.90640959545,12027.6021880688,35350.3861863252,3526.55700501492
"8573",3,-32.3033707865169,1.53051471669878,0.997919355457947,0.855273867906974,0.602703260921808,0.457363440272315,5.47970919502689,53.098914341454,539.660556340729,1351.52324097769,6161.60672084212,1308.56281343236
"8574",1,30.5449438202247,1.34103691783507,0.653397325135687,0.659053518268114,-0.0460548846311878,-0.43395258274126,31.666248598457,7749.32288554541,111959.69348998,388214.975591327,1441812.23262788,108505.729607059
"8575",4,-32.7359550561798,1.4594316186373,0.780157852091626,0.653498178866916,-0.125635089604311,-0.290613840696579,4.44269980417999,137.908075807422,1920.39580403552,7060.5449366272,12252.8201358755,2136.24062083413
"8576",5,-11.185393258427,1.37851162325373,0.953670677266757,0.730243776025489,0.521959945258259,0.305575806446115,15.7368540543013,227.942485210146,1848.81719474954,2771.88134159609,6697.39130338613,1577.23662159589
"8577",1,-36.1011235955056,1.41503749927884,0.541080931800615,0.644980680653206,-0.360929903084019,-0.352450879074003,26.8068430925467,2643.02899896731,29761.7954785102,367063.875612288,1435907.92725188,90912.3625976005
"8578",3,-7.73595505617978,1.43295940727611,0.932884927215169,0.825880723208968,0.594777704393335,0.420122995030583,8.21787897283526,147.468984203803,1026.48363482117,1332.78289993769,8946.11149480785,1679.38186377198
"8579",4,53.0842696629214,1.43295940727611,0.902964004873043,0.590253336226601,0.0408943628184528,0.601877296155719,8.98106303419109,442.46940268029,444.750760612307,6094.3768625604,1730.30652952633,1991.08325398337
"8580",4,47.2022471910112,1.58496250072116,0.811610878736609,0.486886221835307,-0.336543626719564,0.369238218994268,14.7321138280018,625.59545029952,2290.6251105405,19023.3332508872,3927.27548152458,2735.33739605155
"8581",3,-18.7303370786517,1.41503749927884,0.800690476993162,0.766788032426618,0.164137331883602,-0.284697192100289,4.04608725474362,43.247820820572,503.83982360696,4649.65143981802,13868.4824845359,1209.04551513997
"8582",3,-13.4662921348315,1.27301849440642,0.865655549985377,0.92458899500283,0.646162502776343,0.211839742951386,3.57744245144166,100.942396185328,271.382509686832,3180.8786016761,31648.0515997187,5195.28981781248
"8583",1,-12.8089887640449,1.76553474636298,0.789538469499512,0.475911678203298,-0.0596058316066511,0.102200531612748,113.230683239584,21767.9080456963,324191.600204594,787630.48303316,624185.801237963,160714.132800102
"8584",2,33.5955056179775,1.05444778402238,0.762451561245719,0.864227784049071,0.436024172891952,-0.179052989401982,1.78748145281143,16.5821131499479,114.513847251335,331.928019915863,6139.95463300157,526.841109629912
"8585",2,-12.6460674157303,1.29545588352617,0.805079524058391,0.787922163724789,0.287223905100895,0.178887147862184,6.93728057292477,129.249895235252,1498.24212967474,12322.5844681648,40281.0637779118,5110.18475845871
"8586",3,-9.08988764044944,1.25375659224578,0.833633351044508,0.753094873219052,0.303077682719555,-0.0747601369460401,6.40395776862345,36.3483284546738,398.916290393579,742.45023937472,5966.65497011666,449.596394337587
"8587",4,-5.12359550561798,1.61890983264449,0.718663692856779,0.122298165507434,-0.0157200870958426,0.249892606579885,7.68146921101905,678.379221273924,1394.36376559453,3117.99915760595,2456.10456082834,857.363168920206
"8588",4,-45.2359550561798,1.40209844357135,0.746878299959875,0.404514726347043,-0.280901810765754,0.440231422262386,5.5642275779794,479.719246683785,2107.63565120918,11965.7369280441,5990.12289530259,2124.48638354599
"8589",5,-13.2134831460674,1.5405683813627,0.872350966952279,0.699598735246689,0.334867926580296,0.386380582244766,11.072452299367,230.721702907972,3105.61168872597,6881.52341168221,3470.21193365937,2622.02196407034
"8590",1,2.29775280898876,1.46948528330122,0.701381959399795,0.620835372553424,-0.150971439508882,-0.41713814958168,3.85040880758249,653.300441167582,8853.10452400101,85910.5963131873,399315.414555234,24178.5492604583
"8591",1,-50.1011235955056,1.61667136044849,0.516587006400822,0.669227940967352,-0.224700659909973,-0.393792871710227,78.7923848853832,3184.67746565563,46378.7496250142,456309.796327582,2134605.12826892,125640.193106075
"8592",1,26.2022471910112,1.35755200461808,0.617346516502798,0.622741767018252,-0.332435204584351,-0.0568468366173609,29.9532181501367,5506.99391732031,13975.2218487563,442035.026316749,1051939.57316611,81974.309147464
"8593",2,-17.9213483146067,1.34792330342031,0.882888933262155,0.786457595732058,0.407800107922917,0.0628465731816211,4.05935017042532,22.9920955948231,249.567442298211,936.013206088902,5263.20631945755,550.400558623754
"8594",4,-17.1741573033708,1.41503749927884,0.903805747826949,0.778543420492782,0.440125448098173,0.53227780962026,9.65883859865587,161.263575355041,1093.67948363554,4598.25115058111,4416.5586646219,2002.63051482257
"8595",3,-57.7584269662921,1.4594316186373,0.858526468154174,0.638150839707431,0.142849469332625,0.0710286622867883,25.393488075625,231.11258155204,2824.87729733963,6256.98410153008,15604.357177645,1908.35374214435
"8596",4,12.8033707865169,1.70043971814109,0.726028365055646,0.301261443470119,-0.363823244996136,0.44475810949019,192.593757275394,908.755931566892,5468.45792223016,31609.062090074,16760.6445584125,4696.43004507078
"8597",3,-22.0674157303371,1.27301849440642,0.846367396716905,0.852236107512591,0.424965369154866,-0.0466761344323654,2.73213049700943,25.9073602924402,351.45156252204,1854.8354353215,16875.810961399,1561.74684187139
"8598",1,-4.95505617977528,1.15200309344505,0.918899394303039,0.703037629272011,0.229174947283959,0.193526720437239,15.1520602606709,1359.54764767937,17341.0934147349,64673.33658338,75944.8773397678,18064.054465816
"8599",1,-12.9044943820225,1.70043971814109,0.493130410245643,0.502447594856668,-0.380195618473911,-0.472842154917181,28.2521350431298,7323.9684331472,21501.4710191249,386385.930211346,149300.113729098,49221.3298101949
"8600",3,-7.99438202247191,1.43295940727611,0.949165706564631,0.880490405310259,0.572092526179677,0.462288494131958,3.58809595892883,62.5944924515082,194.320358483889,2827.66241546862,5521.32566129992,1687.30505300578
"8601",4,4.30898876404494,1.58496250072116,0.758145084618967,0.554265317215922,-0.288925169316312,0.19653592018214,5.92460896028762,143.226252023225,984.270599630748,7258.71204211826,2968.88941421577,1234.83618993208
"8602",3,-21.0842696629213,1.58496250072116,0.915289806399036,0.878682617823954,0.582520858267507,0.181533875999695,18.8427288146849,287.748645882171,1576.07163332315,5867.28873174767,50200.3111449403,6050.71037262744
"8603",1,-42.7921348314607,1.54432051622381,0.791006670413764,0.6427937625608,0.30369849503894,-0.0727446364750175,798.142379291055,15837.5765709449,310755.304157017,292862.379049336,652724.332900708,158619.984796547
"8604",3,-19.2640449438202,1.46948528330122,0.85109010447456,0.904495225879373,0.582890457339426,0.158119666567903,2.80631972555007,29.869911089682,533.675247929049,2552.909644338,18702.3754483758,2902.00333269853
"8605",2,26.1292134831461,1.22239242133645,0.840137825827109,0.813262206083543,0.421352931698887,0.0252302955108073,15.1105529996963,168.202147602367,1520.52359800413,8082.99905128382,7114.41189860621,3914.15835079033
"8606",1,-38.9831460674157,1.23703919730085,0.559329279059423,0.749410499991811,-0.0488149996491149,-0.786608071992103,9.2613364631076,1450.23800950307,11028.1882148811,30116.4637028952,700579.338919968,27603.1579064305
"8607",2,-24.2078651685393,1.22239242133645,0.758334397554927,0.892549353798793,0.438214891202367,-0.295827048724365,2.25964090139823,26.917177030995,284.540669032676,1718.58059194887,28305.1480112173,2745.9508982416
"8608",1,-85.0955056179775,1.0703893278914,0.920622848354682,0.829741546269683,0.57942289102338,0.333331054806557,27.0265362828744,2303.57092600426,10422.4684601042,32162.9140223031,91021.3637642694,23267.1038214943
"8609",5,49.4438202247191,1.48542682717024,0.718829132989561,0.217043520213301,-0.0542762968474861,-0.0677752206634196,42.9653061843661,913.940730668091,3703.29166276999,6153.31413942819,5463.46553235596,1464.63241922174
"8610",3,18.8426966292135,1.44745897697122,0.808298945667297,0.760012470911815,0.115539956185434,-0.114867137768411,2.50781138151247,24.7599154639827,160.206973154347,1968.97506394102,4646.5479263496,578.969466133435
"8611",1,1.47191011235955,1.55019708256048,0.572468705396842,0.572668046043629,-0.279679678628437,-0.454115388916088,177.053470941207,25818.7753357968,192660.225031658,971959.644667674,3999912.97354905,240900.973782772
"8612",3,32.9494382022472,1.50901364748786,0.898282842467505,0.785945212641929,0.480307194321437,0.195484736316328,6.34795274644463,84.9771876265948,486.269373980317,1209.38608684022,4038.22206717433,807.912683298419
"8613",2,7.90449438202247,1.20163386116965,0.962433960605558,0.939614614873571,0.781121167669864,0.539009588056235,13.7407354052155,183.901089454701,487.767409714631,1994.92868508263,28626.6620123898,7047.60099663556
"8614",2,-25.5561797752809,1.32192809488736,0.813738844201264,0.86575226200727,0.432490892575894,-0.216668749478473,3.37483339586715,33.8143259018135,218.96388247932,1096.12326217266,22869.0514586428,1256.79061131213
"8615",3,4.43820224719101,1.62803122261304,0.923676564928216,0.818352425361292,0.590184681058478,0.462811105612991,36.5457038491016,617.581567301522,4992.87034601139,8252.22804769404,19985.2452975487,6883.49050974418
"8616",4,18.4943820224719,1.82597060022495,0.707938937401539,0.529956225517986,-0.199715397662674,0.60919018232943,10.0425310271117,171.291085865844,775.130833944655,8781.24908318187,2539.26849200412,1574.25138068939
"8617",4,5.33707865168539,1.91427012597412,0.561139067693142,0.127610103944216,-0.324843446958073,0.0758108544162836,190.879590196004,608.872318798252,13508.6775274699,17909.7182341384,2223.19779261069,2912.42810893163
"8618",1,-10.814606741573,1.8073549220576,0.419406454840782,0.533656816157581,-0.407204732348792,-0.504515135074735,78.0045214122902,20642.1790726803,170573.777079986,2456266.73966136,160301.52168061,264563.903288263
"8619",5,-10.2303370786517,1.37851162325373,0.935532917552609,0.785383620745991,0.508324719533922,0.428419343981378,5.48217216155699,79.9338337619497,1815.60884107998,4694.24706573899,8374.98285916888,2458.16698406653
"8620",4,65.8595505617977,1.58496250072116,0.733239507933343,0.394387650109524,-0.140236361525756,0.162207847306041,155.598252776948,913.241286816626,6928.47359229325,15691.7896373695,8237.43847654665,3475.65812861042
"8621",5,4.58988764044944,1.47804729680464,0.844719065557261,0.614033615605329,0.265181480996322,-0.0169699596721265,11.9165909610304,236.120743603291,941.457013757277,2334.11012621584,4732.14137538411,875.68961467657
"8622",1,-68.2134831460674,1.66985139830767,0.780411562160688,0.515724257707347,-0.00381583170514444,-0.258026305278135,872.232700224076,8231.48803722872,175924.89361573,206350.017945868,480516.778334458,70838.0106646353
